ts_utc,dex,symbol,funding_1h,apr_pct,mark,oi_usd,day_vlm_usd
2026-08-01T03:45:16Z,xyz,xyz:IBM,0.0000062500,5.475,223.07,1697639,915873
2026-08-01T03:45:16Z,xyz,xyz:AVGO,0.0000062500,5.475,387.99,2105513,863733
2026-08-01T03:45:16Z,xyz,xyz:NOW,-0.0000197822,-17.329,110.16,1306495,1626702
2026-08-01T03:45:16Z,xyz,xyz:NBIS,-0.0000217244,-19.031,186.47,24189884,31110526
2026-08-01T03:45:16Z,xyz,xyz:WDC,0.0000068852,6.031,539.74,1172895,2380785
2026-08-01T03:45:16Z,xyz,xyz:NOK,0.0000331538,29.043,9.0897,1836000,1132785
2026-08-01T03:45:16Z,xyz,xyz:SMH,-0.0000151170,-13.242,540.07,1518259,1407329
2026-08-01T03:45:16Z,xyz,xyz:BE,-0.0000113863,-9.974,201.21,2537600,9266458
2026-08-01T03:45:16Z,xyz,xyz:ZHIPU,0.0000240953,21.107,116.86,5001656,7807857
2026-08-01T03:45:16Z,xyz,xyz:QCOM,-0.0000412763,-36.158,147.46,3907955,1603410
2026-08-01T03:45:16Z,xyz,xyz:STRC,0.0000062500,5.475,89.293,8901566,785178
2026-08-01T03:45:16Z,xyz,xyz:BOT,-0.0000675329,-59.159,26.149,3657490,1191185
2026-08-01T03:45:16Z,xyz,xyz:AMAT,0.0000598172,52.4,508.12,802055,653785
2026-08-01T03:45:16Z,xyz,xyz:GIGADEV,-0.0003207513,-280.978,55.881,499621,313581
2026-08-01T03:45:16Z,xyz,xyz:SHAZ,0.0004727960,414.169,47.006,2578986,862680
2026-08-01T03:45:16Z,xyz,xyz:SKHY,0.0000062500,5.475,144.38,82963335,309340671
2026-08-01T03:45:16Z,xyz,xyz:CXMT,0.0000380262,33.311,7.4508,71777006,35740795
2026-08-01T03:45:16Z,hyna,hyna:BTC,0.0000125000,10.95,62992.0,1872179,1555599
2026-08-01T03:45:16Z,hyna,hyna:ETH,0.0000125000,10.95,1868.4,1336203,790769
2026-08-01T03:45:16Z,hyna,hyna:HYPE,0.0000125000,10.95,52.136,655382,95438
2026-08-01T03:45:16Z,hyna,hyna:SOL,0.0000125000,10.95,72.953,494219,15489
2026-08-01T03:45:16Z,hyna,hyna:ZEC,0.0000125000,10.95,460.49,66200,6289
2026-08-01T03:45:16Z,hyna,hyna:XRP,0.0000125000,10.95,1.0644,36603,319
2026-08-01T03:45:16Z,hyna,hyna:BNB,0.0000262736,23.016,589.37,43227,39723
2026-08-01T03:45:16Z,hyna,hyna:DOGE,0.0000125000,10.95,0.070029,38551,2017
2026-08-01T03:45:16Z,hyna,hyna:SUI,0.0000272435,23.865,0.68531,20245,1587
2026-08-01T03:45:16Z,hyna,hyna:PUMP,0.0000125000,10.95,0.002168,152271,20531
2026-08-01T03:45:16Z,hyna,hyna:FARTCOIN,0.0000427720,37.468,0.12793,31020,6688
2026-08-01T03:45:16Z,hyna,hyna:ENA,0.0000786763,68.92,0.08028,472909,1667
2026-08-01T03:45:16Z,hyna,hyna:LTC,0.0000125000,10.95,44.552,61045,11
2026-08-01T03:45:16Z,hyna,hyna:LINK,-0.0000350851,-30.735,8.2052,26519,3344
2026-08-01T03:45:16Z,hyna,hyna:XPL,0.0000125000,10.95,0.075555,18712,460
2026-08-01T03:45:16Z,hyna,hyna:ADA,0.0000125000,10.95,0.17033,24362,0
2026-08-01T03:45:16Z,hyna,hyna:1000PEPE,0.0000082931,7.265,0.002777,42440,25437
2026-08-01T03:45:16Z,hyna,hyna:BASED,0.0000991860,86.887,0.081,63428,4288
2026-08-01T03:45:16Z,para,para:TOTAL2,0.0000285340,24.996,881.86,185466,11748
2026-08-01T03:45:16Z,para,para:OTHERS,0.0000369122,32.335,157.43,326245,52
2026-08-01T03:45:16Z,para,para:BTCD,-0.0000088457,-7.749,58.88,648363,39505
2026-08-01T03:45:16Z,para,para:AVGO,0.0001379653,120.858,388.33,78544,53430
2026-08-01T03:45:16Z,para,para:COHR,-0.0001026848,-89.952,260.9113,199122,489538
2026-08-01T03:45:16Z,para,para:GLW,-0.0000807620,-70.748,136.796,91563,233683
2026-08-01T03:45:16Z,para,para:CRDO,-0.0001837654,-160.978,205.3,577185,1119540
2026-08-01T03:45:16Z,para,para:LRCX,-0.0000311182,-27.26,292.1308,212847,1123093
2026-08-01T03:45:16Z,para,para:STX,0.0000069723,6.108,848.44,412366,1537866
2026-08-01T03:45:16Z,para,para:IREN,0.0001435108,125.715,36.93,73749,1362836
2026-08-01T03:45:16Z,para,para:TER,-0.0006803192,-595.96,370.01,54243,289730
2026-08-01T03:45:16Z,para,para:AAOI,0.0000075000,6.57,92.7863,25034,126423
2026-08-01T03:45:16Z,mkts,mkts:US500,0.0000057078,5.0,744.45,1256149,1079680
2026-08-01T03:45:16Z,mkts,mkts:USTECH,-0.0000189600,-16.609,685.2,3297874,4454622
