ts_utc,symbol,cex,hl_funding_1h,cex_funding_1h,hl_apr_pct,cex_apr_pct,gross_spread_8h_bps,fee_8h_bps,net_spread_8h_bps,net_apr_pct,direction,hl_mark,cex_mark,hl_oi_usd,hl_day_vlm_usd
2026-07-30T01:24:22Z,LDO,kraken,0.0000125000,-0.0000267732,10.95,-23.453,3.1419,0.3333,2.8085,30.753,short_hl_long_cex,0.36457,0.36445970768,13864609,1041188
2026-07-30T01:24:22Z,GMX,kraken,0.0000125000,0.0000508016,10.95,44.502,-3.0641,0.3333,2.7308,29.902,short_cex_long_hl,6.4595,6.45871785145,582866,276425
2026-07-30T01:24:22Z,LAYER,okx,0.0000125000,-0.0000235828,10.95,-20.659,2.8866,0.3333,2.5533,27.959,short_hl_long_cex,0.05889,0.05889,638768,224097
2026-07-30T01:24:22Z,PENDLE,kraken,0.0000125000,-0.0000220916,10.95,-19.352,2.7673,0.3333,2.434,26.652,short_hl_long_cex,1.4238,1.42318805296,6708348,789639
2026-07-30T01:24:22Z,BIO,kraken,0.0000125000,-0.0000217206,10.95,-19.027,2.7376,0.3333,2.4043,26.327,short_hl_long_cex,0.022911,0.02290994478,693954,161448
2026-07-30T01:24:22Z,XLM,kraken,-0.0000117939,-0.0000459661,-10.331,-40.266,2.7338,0.3333,2.4004,26.285,short_hl_long_cex,0.1715,0.17145368561,6618439,1333619
2026-07-30T01:24:22Z,TRB,kraken,0.0000079783,-0.0000243486,6.989,-21.329,2.5862,0.3333,2.2528,24.668,short_hl_long_cex,13.4315,13.42981176646,367459,115873
2026-07-30T01:24:22Z,RENDER,kraken,0.0000125000,-0.0000186881,10.95,-16.371,2.495,0.3333,2.1617,23.671,short_hl_long_cex,1.3947,1.39553825104,1240311,322080
2026-07-30T01:24:22Z,APT,kraken,0.0000125000,-0.0000184864,10.95,-16.194,2.4789,0.3333,2.1456,23.494,short_hl_long_cex,0.5659,0.56575155783,3786964,1656550
2026-07-30T01:24:22Z,SUSHI,okx,0.0000125000,-0.0000184575,10.95,-16.169,2.4766,0.3333,2.1433,23.469,short_hl_long_cex,0.15086,0.1507,337204,164375
2026-07-30T01:24:22Z,INJ,kraken,0.0000125000,-0.0000181454,10.95,-15.895,2.4516,0.3333,2.1183,23.195,short_hl_long_cex,4.6358,4.63312690618,3297547,1273419
2026-07-30T01:24:22Z,EIGEN,kraken,0.0000125000,-0.0000180297,10.95,-15.794,2.4424,0.3333,2.109,23.094,short_hl_long_cex,0.1841,0.18402970486,4151322,1554607
2026-07-30T01:24:22Z,DYDX,kraken,0.0000125000,-0.0000173521,10.95,-15.2,2.3882,0.3333,2.0548,22.5,short_hl_long_cex,0.10997,0.10989538965,2142856,306835
2026-07-30T01:24:22Z,ENA,kraken,0.0000056620,-0.0000234861,4.96,-20.574,2.3318,0.3333,1.9985,21.884,short_hl_long_cex,0.078142,0.07811248737,20973415,10122400
2026-07-30T01:24:22Z,BONK,okx,-0.0000161890,0.0000125000,-14.182,10.95,-2.2951,0.3333,1.9618,21.482,short_cex_long_hl,0.002921,2.92e-06,4575202,2921487
2026-07-30T01:24:22Z,INIT,kraken,-0.0000025438,0.0000260384,-2.228,22.81,-2.2866,0.3333,1.9532,21.388,short_cex_long_hl,0.048309,0.04833619395,134156,127793
2026-07-30T01:24:22Z,ZK,okx,-0.0000158957,-0.0000432041,-13.925,-37.847,2.1847,0.3333,1.8513,20.272,short_hl_long_cex,0.007914,0.007911,495854,169482
2026-07-30T01:24:22Z,ZEC,okx,-0.0000308961,-0.0000039746,-27.065,-3.482,-2.1537,0.3333,1.8204,19.933,short_cex_long_hl,466.29,466.52,186943644,75650405
2026-07-30T01:24:22Z,EIGEN,okx,0.0000125000,-0.0000134583,10.95,-11.789,2.0767,0.3333,1.7433,19.089,short_hl_long_cex,0.1841,0.1839,4151322,1554607
2026-07-30T01:24:22Z,CRV,kraken,-0.0000075710,0.0000180317,-6.632,15.796,-2.0482,0.3333,1.7149,18.778,short_cex_long_hl,0.21029,0.21039661778,6161826,1571562
2026-07-30T01:24:22Z,S,okx,-0.0000230351,0.0000023167,-20.179,2.029,-2.0281,0.3333,1.6948,18.558,short_cex_long_hl,0.021114,0.0211,646982,114993
2026-07-30T01:24:22Z,MINA,okx,-0.0000124979,0.0000125000,-10.948,10.95,-1.9998,0.3333,1.6665,18.248,short_cex_long_hl,0.041552,0.04153,804086,162778
2026-07-30T01:24:22Z,STRK,okx,-0.0000177400,0.0000071030,-15.54,6.222,-1.9874,0.3333,1.6541,18.113,short_cex_long_hl,0.02619,0.02618,2206843,930103
2026-07-30T01:24:22Z,MORPHO,kraken,0.0000009536,0.0000251856,0.835,22.063,-1.9386,0.3333,1.6052,17.577,short_cex_long_hl,1.9591,1.95865047162,3843343,938455
2026-07-30T01:24:22Z,GRASS,kraken,0.0000125000,0.0000366328,10.95,32.09,-1.9306,0.3333,1.5973,17.49,short_cex_long_hl,0.30992,0.30952138926,7134523,850841
2026-07-30T01:24:22Z,APE,okx,0.0000125000,-0.0000116102,10.95,-10.171,1.9288,0.3333,1.5955,17.471,short_hl_long_cex,0.13914,0.13912,906901,347823
2026-07-30T01:24:22Z,AAVE,kraken,-0.0000276952,-0.0000035958,-24.261,-3.15,-1.9279,0.3333,1.5946,17.461,short_cex_long_hl,94.873,94.89514773293,73200838,21731687
2026-07-30T01:24:22Z,HYPE,kraken,0.0000125000,0.0000365445,10.95,32.013,-1.9236,0.3333,1.5902,17.413,short_cex_long_hl,53.953,53.99798173755,1211004906,286801243
2026-07-30T01:24:22Z,ALGO,okx,0.0000004437,-0.0000232609,0.389,-20.377,1.8964,0.3333,1.563,17.115,short_hl_long_cex,0.077654,0.0776,1863934,661833
2026-07-30T01:24:22Z,INJ,okx,0.0000125000,-0.0000109518,10.95,-9.594,1.8761,0.3333,1.5428,16.894,short_hl_long_cex,4.6358,4.633,3297547,1273419
2026-07-30T01:24:22Z,TURBO,kraken,0.0000125000,0.0000358098,10.95,31.369,-1.8648,0.3333,1.5314,16.769,short_cex_long_hl,0.000761,0.0007630012,253728,175209
2026-07-30T01:24:22Z,GAS,okx,-0.0000102257,0.0000125000,-8.958,10.95,-1.8181,0.3333,1.4847,16.258,short_cex_long_hl,0.91248,0.9121,151986,89744
2026-07-30T01:24:22Z,CELO,okx,-0.0000098307,0.0000125000,-8.612,10.95,-1.7865,0.3333,1.4531,15.912,short_cex_long_hl,0.063351,0.06333,154195,324952
2026-07-30T01:24:22Z,UMA,okx,0.0000125000,-0.0000094631,10.95,-8.29,1.757,0.3333,1.4237,15.59,short_hl_long_cex,0.32819,0.3289,340084,232508
2026-07-30T01:24:22Z,AR,kraken,-0.0000107454,0.0000108566,-9.413,9.51,-1.7282,0.3333,1.3948,15.273,short_cex_long_hl,1.7365,1.73501965045,764468,613409
2026-07-30T01:24:22Z,AAVE,okx,-0.0000276952,-0.0000062124,-24.261,-5.442,-1.7186,0.3333,1.3853,15.169,short_cex_long_hl,94.873,94.9,73200838,21731687
2026-07-30T01:24:22Z,SUI,kraken,0.0000125000,0.0000332878,10.95,29.16,-1.663,0.3333,1.3297,14.56,short_cex_long_hl,0.68565,0.68529145217,21320266,4105467
2026-07-30T01:24:22Z,ETC,kraken,0.0000125000,-0.0000079755,10.95,-6.987,1.638,0.3333,1.3047,14.287,short_hl_long_cex,6.7206,6.71956270639,982514,397014
2026-07-30T01:24:22Z,TNSR,kraken,0.0000125000,-0.0000076343,10.95,-6.688,1.6107,0.3333,1.2774,13.988,short_hl_long_cex,0.03109,0.03113165347,91705,38058
2026-07-30T01:24:22Z,RUNE,kraken,0.0000125000,-0.0000075552,10.95,-6.618,1.6044,0.3333,1.2711,13.918,short_hl_long_cex,0.43731,0.43760537106,1565957,209243
2026-07-30T01:24:22Z,PUMP,kraken,-0.0000003140,-0.0000199363,-0.275,-17.464,1.5698,0.3333,1.2365,13.539,short_hl_long_cex,0.001874,0.00187365595,43882306,19570056
2026-07-30T01:24:22Z,POL,okx,-0.0000011278,-0.0000205368,-0.988,-17.99,1.5527,0.3333,1.2194,13.352,short_hl_long_cex,0.07147,0.07145,2529389,527504
2026-07-30T01:24:22Z,ETHFI,kraken,0.0000125000,0.0000317511,10.95,27.814,-1.5401,0.3333,1.2068,13.214,short_cex_long_hl,0.39831,0.39824845775,7643059,1274921
2026-07-30T01:24:22Z,BCH,kraken,0.0000041871,-0.0000148921,3.668,-13.045,1.5263,0.3333,1.193,13.063,short_hl_long_cex,208.96,208.83307914679,4567058,1095671
2026-07-30T01:24:22Z,ENS,kraken,0.0000125000,0.0000314140,10.95,27.519,-1.5131,0.3333,1.1798,12.919,short_cex_long_hl,4.2341,4.23490054903,1312118,705692
2026-07-30T01:24:22Z,WLD,okx,-0.0000136123,0.0000052626,-11.924,4.61,-1.51,0.3333,1.1767,12.884,short_cex_long_hl,0.30827,0.3083,22234617,13179668
2026-07-30T01:24:22Z,ZETA,kraken,0.0000092339,-0.0000095254,8.089,-8.344,1.5007,0.3333,1.1674,12.783,short_hl_long_cex,0.02854,0.02855591724,657307,224723
2026-07-30T01:24:22Z,SAND,kraken,0.0000125000,-0.0000058506,10.95,-5.125,1.4681,0.3333,1.1347,12.425,short_hl_long_cex,0.04134,0.04133532238,298191,143520
2026-07-30T01:24:22Z,POL,kraken,-0.0000011278,-0.0000191268,-0.988,-16.755,1.4399,0.3333,1.1066,12.117,short_hl_long_cex,0.07147,0.07145016914,2529389,527504
